Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_AAfinal,round_TeamFinal,round_TeamQual,round_final,round_qual
6.0,5.2,7.966,0.0,13.166,2023,150,66,True,False,False,False,False
27.0,5.2,7.366,0.0,12.566,2023,150,66,False,False,False,False,True
0.0,5.1,7.6,0.0,12.7,2023,194,66,False,False,True,False,False
67.0,4.8,8.066,0.0,12.866,2022,740,11,False,False,False,False,True
44.0,4.8,8.366,0.0,13.166,2022,740,11,False,False,False,False,True
90.0,4.5,8.3,0.0,12.8,2023,740,11,False,False,False,False,True
91.0,4.6,8.033,0.0,12.633,2023,740,11,False,False,False,False,True
72.0,4.0,6.5,0.0,10.5,2023,649,89,True,False,False,False,False
0.0,4.5,8.5,0.0,13.0,2022,323,89,False,False,False,True,False
12.0,5.4,7.9,0.0,13.3,2023,323,89,True,False,False,False,False
3.0,5.6,8.6,0.0,14.2,2023,323,89,True,False,False,False,False
0.0,5.6,8.5,0.0,14.1,2023,323,89,False,False,False,False,True
0.0,5.6,8.4,0.0,14.0,2023,323,89,False,False,False,True,False
3.0,5.6,8.55,0.0,14.15,2023,323,89,True,False,False,False,False
34.0,4.5,7.8,0.0,12.3,2023,312,86,False,False,False,False,True
109.0,3.2,6.333,0.3,9.233,2022,231,69,False,False,False,False,True
34.0,3.9,8.433,0.0,12.333,2023,207,59,False,False,False,False,True
19.0,5.4,7.4,0.0,12.8,2023,340,14,False,False,False,False,True
97.0,4.5,7.866,0.0,12.366,2022,343,14,False,False,False,False,True
131.0,4.1,7.5,0.0,11.6,2023,343,14,False,False,False,False,True
4.0,4.9,8.366,0.0,13.266,2023,343,14,True,False,False,False,False
11.0,4.9,8.266,0.0,13.166,2023,343,14,False,False,False,False,True
66.0,4.3,8.566,0.0,12.866,2022,341,62,False,False,False,False,True
35.0,4.1,7.066,0.3,10.866,2023,518,79,False,False,False,False,True
18.0,3.9,6.733,0.3,10.333,2023,518,79,True,False,False,False,False
12.0,5.6,7.8,0.0,13.4,2023,75,89,True,False,False,False,False
60.0,5.4,6.25,0.0,11.65,2023,601,89,True,False,False,False,False
0.0,4.3,8.033,0.0,12.333,2023,89,10,False,False,True,False,False
18.0,4.6,8.25,0.0,12.85,2023,189,89,True,False,False,False,False
87.0,4.0,8.566,0.0,12.566,2022,253,19,False,False,False,False,True
95.0,4.0,8.166,0.0,12.166,2022,253,19,False,False,False,False,True
43.0,4.2,8.533,0.0,12.733,2023,253,19,False,False,False,False,True
88.0,4.2,8.466,0.0,12.666,2023,253,19,False,False,False,False,True
14.0,4.0,7.85,0.0,11.85,2022,253,19,True,False,False,False,False
24.0,4.0,8.6,0.0,12.6,2022,253,19,False,False,False,False,True
25.0,4.1,7.0,0.0,11.1,2023,735,91,False,False,False,False,True
0.0,4.4,6.367,0.0,10.767,2023,736,91,False,False,True,False,False
27.0,3.8,7.05,0.0,10.85,2023,499,71,False,False,False,False,True
0.0,3.6,8.0,0.0,11.6,2023,498,71,False,True,False,False,False
0.0,3.6,7.967,0.0,11.567,2023,498,71,False,False,True,False,False
51.0,5.5,5.7,0.3,10.9,2023,639,38,False,False,False,False,True
58.0,4.9,8.1,0.0,13.0,2022,460,4,False,False,False,False,True
0.0,3.9,8.5,0.0,12.4,2022,494,89,False,False,False,False,True
0.0,3.9,7.8,0.0,11.7,2022,494,89,False,False,False,True,False
15.0,4.2,8.8,0.0,13.0,2023,494,89,True,False,False,False,False
14.0,4.2,8.85,0.0,13.05,2022,494,89,True,False,False,False,False
0.0,3.9,8.65,0.0,12.55,2023,494,89,False,False,False,False,True
0.0,3.9,8.45,0.0,12.35,2023,494,89,False,False,False,True,False
27.0,3.9,7.75,0.0,11.65,2023,494,89,True,False,False,False,False
49.0,5.0,7.15,0.0,12.15,2023,66,89,True,False,False,False,False
1.0,6.3,8.633,0.0,14.933,2022,10,87,False,False,False,True,False
2.0,6.3,8.366,0.0,14.666,2022,10,87,False,False,False,False,True
6.0,6.3,7.9,0.0,14.2,2022,10,87,False,False,False,True,False
3.0,6.3,8.333,0.0,14.633,2022,10,87,False,False,False,False,True
4.0,6.2,8.266,0.0,14.466,2022,10,87,False,False,False,True,False
1.0,6.2,8.333,0.0,14.533,2022,10,87,False,False,False,False,True
1.0,6.3,8.9,0.0,15.2,2022,10,87,False,False,False,False,True
1.0,6.3,8.7,0.0,15.0,2022,10,87,False,False,False,True,False
2.0,6.3,8.7,0.0,15.0,2023,10,87,False,False,False,False,True
1.0,6.3,8.6,0.0,14.9,2023,10,87,False,False,False,True,False
1.0,6.3,8.6,0.0,14.9,2023,10,87,False,False,False,False,True
1.0,6.3,8.5,0.0,14.8,2023,10,87,False,False,False,True,False
2.0,6.3,8.733,0.0,15.033,2022,10,87,False,False,False,True,False
2.0,6.3,8.633,0.0,14.933,2022,10,87,False,False,False,False,True
1.0,6.3,8.5,0.0,14.8,2022,10,87,False,True,False,False,False
12.0,6.3,7.866,0.0,14.166,2023,10,87,False,False,False,False,True
5.0,6.3,8.166,0.0,14.466,2023,10,87,False,False,False,True,False
3.0,6.3,8.333,0.0,14.633,2023,10,87,False,False,False,False,True
2.0,6.3,8.733,0.0,15.033,2023,10,87,False,False,False,True,False
2.0,6.3,8.6,0.0,14.9,2023,10,87,False,False,False,False,True
3.0,6.3,8.633,0.0,14.933,2023,10,87,False,False,False,True,False
5.0,6.3,8.533,0.0,14.832999999999998,2023,10,87,False,False,False,False,True
1.0,6.3,8.633,0.0,14.933,2023,10,87,False,False,False,True,False
1.0,6.3,8.733,0.0,15.033,2023,10,87,False,False,False,False,True
1.0,6.3,8.733,0.0,15.033,2023,10,87,True,False,False,False,False
1.0,6.3,8.3,0.0,14.6,2023,10,87,False,False,False,True,False
4.0,6.3,8.1,0.0,14.4,2023,10,87,False,False,False,False,True
28.0,4.3,6.45,0.0,10.75,2023,605,65,False,False,False,False,True
42.0,4.1,7.466,0.0,11.566,2023,605,65,False,False,False,False,True
0.0,4.5,5.633,0.0,10.133,2023,604,65,False,False,True,False,False
31.0,3.2,6.75,0.3,9.65,2023,325,30,False,False,False,False,True
4.0,6.0,8.6,0.0,14.6,2022,69,2,False,False,False,True,False
7.0,5.9,8.566,0.0,14.466,2022,69,2,False,False,False,False,True
4.0,5.9,8.566,0.0,14.466,2022,69,2,False,False,False,False,True
4.0,5.9,8.566,0.0,14.466,2022,69,2,False,False,False,False,True
4.0,6.0,8.5,0.0,14.5,2022,69,2,False,False,False,True,False
4.0,6.0,8.5,0.0,14.5,2022,69,2,False,False,False,True,False
4.0,6.0,8.3,0.0,14.3,2022,69,2,False,False,False,False,True
4.0,6.0,8.3,0.0,14.3,2022,69,2,False,False,False,False,True
8.0,5.8,7.066,0.0,12.866,2022,69,2,False,False,False,True,False
8.0,5.8,7.066,0.0,12.866,2022,69,2,False,False,False,True,False
2.0,6.0,8.633,0.0,14.633,2022,69,2,False,False,False,False,True
2.0,6.0,8.633,0.0,14.633,2022,69,2,False,False,False,False,True
2.0,6.0,8.5,0.0,14.5,2022,69,2,False,False,False,True,False
2.0,6.0,8.5,0.0,14.5,2022,69,2,False,False,False,True,False
8.0,5.6,8.133,0.0,13.733,2022,69,2,False,False,False,True,False
6.0,6.0,8.633,0.0,14.633,2022,69,2,False,False,False,False,True
7.0,5.9,8.533,0.0,14.433,2023,69,2,False,False,False,True,False
6.0,5.9,8.533,0.0,14.433,2023,69,2,False,False,False,False,True
3.0,5.9,8.766,0.0,14.666,2023,69,2,False,False,False,True,False
3.0,5.9,8.733,0.0,14.633,2023,69,2,False,False,False,False,True
3.0,6.0,8.533,0.0,14.533,2023,69,2,False,False,False,True,False
5.0,6.0,8.533,0.0,14.533,2023,69,2,False,False,False,False,True
4.0,6.0,8.733,0.0,14.733,2023,69,2,False,False,False,True,False
3.0,6.0,8.766,0.0,14.766,2023,69,2,False,False,False,False,True
4.0,5.9,8.933,0.0,14.833,2023,69,2,False,False,False,True,False
7.0,5.9,8.666,0.0,14.566,2023,69,2,False,False,False,False,True
1.0,5.9,8.9,0.0,14.8,2023,69,2,False,False,False,False,True
1.0,5.9,8.9,0.0,14.8,2023,69,2,False,False,False,False,True
1.0,5.9,8.766,0.0,14.666,2023,69,2,False,False,False,True,False
1.0,5.9,8.766,0.0,14.666,2023,69,2,False,False,False,True,False
7.0,6.0,8.433,0.0,14.433,2023,69,2,False,False,False,True,False
5.0,5.9,8.766,0.0,14.666,2023,69,2,False,False,False,False,True
1.0,5.9,8.8,0.0,14.7,2023,69,2,False,False,False,True,False
1.0,5.9,8.35,0.0,14.25,2023,69,2,False,False,False,False,True
8.0,6.0,7.85,0.0,13.85,2022,490,87,False,False,False,False,True
32.0,4.9,7.2,0.0,12.1,2023,72,90,False,False,False,False,True
36.0,5.1,7.966,0.0,13.066,2023,72,90,False,False,False,False,True
14.0,5.1,8.066,0.0,13.166,2023,72,90,False,False,False,False,True
4.0,5.1,8.433,0.0,13.533,2023,72,90,True,False,False,False,False
112.0,4.3,7.666,0.0,11.966,2022,3,90,False,False,False,False,True
35.0,4.7,7.233,0.0,11.933,2023,3,90,False,False,False,False,True
41.0,4.0,7.8,0.0,11.8,2023,3,90,False,False,False,False,True
111.0,4.2,8.166,0.0,12.366,2023,3,90,False,False,False,False,True
93.0,4.0,8.5,0.0,12.5,2022,288,49,False,False,False,False,True
25.0,4.0,8.6,0.0,12.6,2023,288,49,False,False,False,False,True
21.0,4.3,7.6,0.0,11.9,2022,288,49,False,False,False,False,True
28.0,4.0,8.633,0.0,12.633,2023,288,49,False,False,False,False,True
123.0,4.4,7.6,0.0,12.0,2023,288,49,False,False,False,False,True
54.0,4.0,8.533,0.0,12.533,2023,288,49,False,False,False,False,True
16.0,4.0,8.6,0.0,12.6,2023,288,49,True,False,False,False,False
18.0,5.9,6.7,0.0,12.6,2022,322,5,False,False,False,False,True
17.0,5.9,6.933,0.0,12.833,2022,322,5,False,False,False,False,True
20.0,5.6,7.6,0.0,13.2,2023,322,5,False,False,False,False,True
25.0,4.8,7.666,0.0,12.466,2023,247,51,False,False,False,False,True
10.0,4.8,8.033,0.0,12.833,2023,247,51,True,False,False,False,False
31.0,4.3,7.9,0.0,12.2,2023,152,20,False,False,False,False,True
90.0,4.1,8.533,0.0,12.633,2023,152,20,False,False,False,False,True
7.0,4.3,8.65,0.0,12.95,2022,237,74,True,False,False,False,False
13.0,4.3,8.9,0.0,13.2,2022,237,74,False,False,False,False,True
20.0,4.4,8.466,0.0,12.866,2022,418,37,True,False,False,False,False
71.0,4.4,8.4,0.0,12.8,2022,418,37,False,False,False,False,True
57.0,4.4,8.6,0.0,13.0,2022,418,37,False,False,False,False,True
126.0,3.8,8.1,0.0,11.9,2023,418,37,False,False,False,False,True
48.0,4.6,8.6,0.0,13.2,2023,418,37,False,False,False,False,True
47.0,4.4,7.033,0.0,11.433,2023,672,84,False,False,False,False,True
29.0,4.4,7.366,0.0,11.766,2023,672,84,False,False,False,False,True
17.0,4.4,7.233,0.0,11.633,2023,672,84,True,False,False,False,False
6.0,4.9,8.166,0.0,13.066,2022,590,30,False,False,False,True,False
7.0,4.9,8.3,0.0,13.2,2022,590,30,False,False,False,False,True
11.0,4.8,8.25,0.0,13.05,2023,590,30,False,False,False,False,True
17.0,5.5,7.65,0.0,13.15,2022,244,10,False,False,False,False,True
33.0,5.0,8.1,0.0,13.1,2023,244,10,False,False,False,False,True
0.0,3.4,6.1,0.0,9.5,2023,220,9,False,False,True,False,False
68.0,4.3,8.533,0.0,12.833,2022,531,44,False,False,False,False,True
68.0,4.3,8.533,0.0,12.833,2022,531,44,False,False,False,False,True
54.0,2.9,6.033,0.0,8.933,2023,85,59,False,False,False,False,True
57.0,1.9,7.466,3.3,6.066,2023,85,59,False,False,False,False,True
27.0,4.2,7.233,0.0,11.433,2022,673,37,False,False,False,False,True
25.0,4.5,8.05,0.0,12.55,2022,673,37,False,False,False,False,True
21.0,4.6,7.45,0.0,12.05,2023,673,37,False,False,False,False,True
20.0,4.5,5.85,0.0,10.35,2023,673,37,False,False,False,False,True
29.0,5.2,8.466,0.0,13.666,2023,133,80,False,False,False,False,True
0.0,5.2,8.366,0.0,13.566,2023,133,80,False,True,False,False,False
5.0,5.2,8.466,0.0,13.666,2023,133,80,False,False,False,True,False
7.0,5.2,8.25,0.0,13.45,2023,133,80,False,False,False,False,True
21.0,4.2,8.15,0.0,12.35,2023,138,30,False,False,False,False,True
13.0,4.9,8.3,0.0,13.2,2022,243,89,True,False,False,False,False
17.0,4.7,8.45,0.0,13.15,2023,243,89,True,False,False,False,False
0.0,4.6,8.8,0.0,13.4,2023,243,89,False,False,False,False,True
0.0,4.7,7.85,0.0,12.55,2023,243,89,False,False,False,True,False
121.0,4.3,7.4,0.0,11.7,2022,33,4,False,False,False,False,True
66.0,4.3,8.566,0.0,12.866,2022,33,4,False,False,False,False,True
117.0,4.3,7.566,0.0,11.866,2023,33,4,False,False,False,False,True
0.0,4.5,7.95,0.0,12.45,2022,485,89,False,False,False,False,True
0.0,4.5,8.45,0.0,12.95,2022,485,89,False,False,False,True,False
0.0,4.5,8.1,0.0,12.6,2023,485,89,False,False,False,False,True
0.0,4.5,8.1,0.0,12.6,2023,485,89,False,False,False,True,False
17.0,4.5,8.35,0.0,12.85,2023,485,89,True,False,False,False,False
43.0,5.2,8.1,0.0,13.3,2022,111,29,False,False,False,False,True
73.0,5.2,7.6,0.0,12.8,2022,111,29,False,False,False,False,True
17.0,5.2,8.033,0.0,13.233,2022,111,29,False,True,False,False,False
19.0,5.2,7.766,0.0,12.966,2023,111,29,False,False,False,False,True
30.0,5.2,8.266,0.0,13.466,2023,111,29,False,False,False,False,True
12.0,5.2,7.9,0.0,13.1,2022,114,29,False,False,False,False,True
18.0,5.2,8.1,0.0,13.3,2023,114,29,False,False,False,False,True
32.0,5.2,7.95,0.0,13.15,2023,114,29,False,False,False,False,True
53.0,3.7,6.4,0.3,9.8,2023,376,67,False,False,False,False,True
37.0,4.4,7.833,0.0,12.233,2023,376,67,False,False,False,False,True
16.0,4.0,8.05,0.0,12.05,2023,713,91,False,False,False,False,True
0.0,3.6,7.367,0.3,10.667,2023,714,91,False,False,True,False,False
15.0,4.3,8.45,0.0,12.75,2022,101,30,False,False,False,False,True
16.0,4.4,8.7,0.0,13.1,2022,101,93,False,False,False,False,True
63.0,4.0,8.1,0.0,12.1,2023,726,34,False,False,False,False,True
0.0,5.1,7.3,0.0,12.4,2022,328,89,False,False,False,False,True
0.0,5.1,7.85,0.0,12.95,2022,328,89,False,False,False,True,False
21.0,5.1,7.6,0.0,12.7,2023,328,89,True,False,False,False,False
18.0,4.6,8.45,0.0,13.05,2022,328,89,False,False,False,False,True
23.0,5.1,7.55,0.0,12.65,2022,328,89,True,False,False,False,False
27.0,5.1,7.85,0.0,12.95,2023,328,89,True,False,False,False,False
0.0,5.3,8.0,0.0,13.3,2023,328,89,False,False,False,False,True
0.0,5.3,8.45,0.0,13.75,2023,328,89,False,False,False,True,False
12.0,4.9,8.3,0.0,13.2,2023,328,89,True,False,False,False,False
12.0,5.2,7.9,0.0,13.1,2023,441,10,False,False,False,False,True
8.0,5.6,7.8,0.0,13.4,2023,227,12,False,False,False,False,True
3.0,5.6,7.85,0.0,13.45,2023,227,12,False,False,False,True,False
5.0,5.6,8.25,0.0,13.85,2022,227,12,False,False,False,True,False
6.0,5.6,8.0,0.0,13.6,2022,227,12,False,False,False,False,True
0.0,5.2,8.033,0.0,13.233,2023,227,12,False,True,False,False,False
0.0,5.2,7.867,0.0,13.067,2023,227,12,False,False,True,False,False
0.0,4.1,8.85,0.0,12.95,2022,424,89,False,False,False,False,True
0.0,4.1,8.75,0.0,12.85,2022,424,89,False,False,False,True,False
17.0,4.1,8.8,0.0,12.9,2023,424,89,True,False,False,False,False
34.0,4.1,7.75,0.0,11.85,2022,424,89,True,False,False,False,False
0.0,4.8,7.9,0.0,12.7,2023,424,89,False,False,False,False,True
0.0,4.8,8.25,0.0,13.05,2023,424,89,False,False,False,True,False
23.0,4.4,8.05,0.0,12.45,2023,424,89,True,False,False,False,False
55.0,4.4,8.1,0.0,12.5,2023,424,89,False,False,False,False,True
0.0,5.0,8.75,0.0,13.75,2022,110,89,False,False,False,False,True
0.0,5.0,8.6,0.0,13.6,2022,110,89,False,False,False,True,False
13.0,5.0,8.2,0.0,13.2,2023,110,89,True,False,False,False,False
8.0,4.8,8.85,0.0,13.65,2023,110,89,True,False,False,False,False
0.0,5.2,8.45,0.0,13.65,2023,110,89,False,False,False,False,True
0.0,5.2,8.5,0.0,13.7,2023,110,89,False,False,False,True,False
28.0,4.0,7.6,0.0,11.6,2023,110,89,True,False,False,False,False
14.0,5.2,7.566,0.0,12.766,2023,110,89,True,False,False,False,False
8.0,5.2,8.4,0.0,13.6,2023,110,89,False,False,False,False,True
15.0,4.6,8.65,0.0,13.25,2023,211,89,True,False,False,False,False
5.0,5.7,8.35,0.0,14.05,2022,416,16,False,False,False,False,True
5.0,5.7,8.3,0.0,14.0,2022,416,16,False,False,False,True,False
1.0,5.6,8.3,0.0,13.9,2023,416,16,False,False,False,True,False
3.0,5.6,7.5,0.0,13.1,2023,416,16,False,False,False,False,True
5.0,5.6,8.066,0.0,13.666,2023,416,16,False,False,False,True,False
6.0,5.6,8.066,0.0,13.666,2023,416,16,False,False,False,False,True
0.0,5.6,8.067,0.0,13.667,2023,417,16,False,True,False,False,False
0.0,5.6,7.967,0.0,13.567,2023,417,16,False,False,True,False,False
24.0,5.2,6.933,0.0,12.133,2022,448,77,False,False,False,False,True
14.0,5.2,8.133,0.0,13.333,2022,448,77,False,False,False,False,True
25.0,5.2,6.866,0.0,12.066,2022,448,77,False,False,False,False,True
10.0,5.2,7.666,0.0,12.866,2022,448,77,False,False,False,False,True
17.0,5.0,6.8,0.0,11.8,2023,448,77,False,False,False,False,True
12.0,5.1,6.65,0.0,11.75,2022,448,77,False,False,False,False,True
19.0,5.3,6.4,0.0,11.7,2023,448,77,False,False,False,False,True
63.0,5.1,7.8,0.0,12.9,2022,448,77,False,False,False,False,True
18.0,5.4,8.0,0.0,13.4,2023,448,77,False,False,False,False,True
41.0,5.1,6.433,0.0,11.533,2023,448,77,False,False,False,False,True
35.0,4.1,6.766,0.0,10.866,2023,448,77,False,False,False,False,True
110.0,5.4,6.7,0.0,12.1,2023,448,77,False,False,False,False,True
14.0,4.8,8.5,0.0,13.3,2023,146,89,True,False,False,False,False
0.0,4.8,8.45,0.0,13.25,2023,146,89,False,False,False,False,True
0.0,4.8,8.6,0.0,13.4,2023,146,89,False,False,False,True,False
42.0,4.9,7.933,0.0,12.833,2023,438,44,False,False,False,False,True
12.0,4.5,8.6,0.0,13.1,2023,438,44,True,False,False,False,False
49.0,3.9,7.166,0.0,11.066,2023,587,84,False,False,False,False,True
36.0,4.4,7.6,0.0,12.0,2023,588,55,False,False,False,False,True
95.0,4.2,8.333,0.0,12.533,2023,588,55,False,False,False,False,True
0.0,5.0,8.35,0.0,13.35,2022,248,89,False,False,False,False,True
0.0,5.0,8.6,0.0,13.6,2022,248,89,False,False,False,True,False
16.0,4.7,8.35,0.0,13.05,2022,248,89,True,False,False,False,False
15.0,5.1,7.85,0.0,12.95,2023,248,89,True,False,False,False,False
59.0,4.8,8.4,0.0,13.2,2023,568,34,False,False,False,False,True
0.0,4.6,8.166,0.0,12.766,2023,568,34,False,True,False,False,False
57.0,4.6,8.5,0.0,13.1,2023,568,34,False,False,False,False,True
18.0,4.6,8.266,0.0,12.866,2023,568,34,True,False,False,False,False
44.0,4.5,8.4,0.0,12.9,2023,568,31,False,False,False,False,True
5.0,5.6,8.5,0.0,14.1,2023,97,89,True,False,False,False,False
0.0,5.6,8.65,0.0,14.25,2023,97,89,False,False,False,False,True
0.0,5.6,8.6,0.0,14.2,2023,97,89,False,False,False,True,False
31.0,3.7,7.3,0.0,11.0,2022,268,30,False,False,False,False,True
28.0,4.3,5.533,0.0,9.833,2022,558,65,False,False,False,False,True
0.0,3.1,7.533,0.0,10.633,2023,558,65,False,False,True,False,False
43.0,4.1,8.2,0.0,12.3,2023,272,89,True,False,False,False,False
38.0,4.0,7.2,0.0,11.2,2023,402,77,False,False,False,False,True
76.0,4.3,8.5,0.0,12.8,2023,402,77,False,False,False,False,True
44.0,4.2,8.1,0.0,12.3,2023,479,89,True,False,False,False,False
5.0,4.9,8.6,0.0,13.5,2023,679,89,False,False,False,False,True
4.0,4.9,8.5,0.0,13.4,2023,679,89,False,False,False,True,False
0.0,5.1,8.55,0.0,13.65,2022,679,89,False,False,False,False,True
0.0,5.1,8.7,0.0,13.8,2022,679,89,False,False,False,True,False
7.0,4.9,8.6,0.0,13.5,2023,679,89,True,False,False,False,False
11.0,4.9,8.65,0.0,13.55,2022,679,89,False,False,False,False,True
18.0,4.9,8.05,0.0,12.95,2022,679,89,True,False,False,False,False
46.0,5.2,7.05,0.0,12.25,2023,679,89,True,False,False,False,False
0.0,5.0,8.3,0.0,13.3,2023,679,89,False,False,False,False,True
0.0,4.8,8.8,0.0,13.6,2023,679,89,False,False,False,True,False
14.0,4.4,8.733,0.0,13.133,2022,245,72,True,False,False,False,False
47.0,4.4,8.8,0.0,13.2,2022,245,72,False,False,False,False,True
6.0,4.4,8.0,0.0,12.4,2023,245,72,False,False,False,True,False
6.0,4.7,8.75,0.0,13.45,2023,245,72,False,False,False,False,True
19.0,4.9,8.833,0.0,13.733,2022,245,72,False,False,False,False,True
13.0,5.1,8.233,0.0,13.333,2023,245,72,False,False,False,False,True
22.0,5.1,8.566,0.0,13.666,2023,245,72,False,False,False,False,True
5.0,5.1,8.4,0.0,13.5,2023,245,72,True,False,False,False,False
136.0,3.8,7.5,0.0,11.3,2023,609,72,False,False,False,False,True
85.0,4.3,8.4,0.0,12.7,2023,609,72,False,False,False,False,True
104.0,5.0,7.066,0.0,12.066,2022,372,16,False,False,False,False,True
24.0,4.8,6.766,0.0,11.566,2022,373,16,True,False,False,False,False
80.0,4.2,8.433,0.0,12.633,2022,259,69,False,False,False,False,True
85.0,4.2,8.3,0.0,12.5,2022,259,69,False,False,False,False,True
83.0,4.2,8.5,0.0,12.7,2023,259,69,False,False,False,False,True
0.0,4.1,7.3,0.0,11.4,2023,279,14,False,False,True,False,False
54.0,4.4,7.2,0.0,11.6,2023,318,27,False,False,False,False,True
34.0,4.5,7.333,0.0,11.833,2023,153,27,False,False,False,False,True
24.0,4.3,8.1,0.0,12.4,2022,439,30,False,False,False,False,True
21.0,4.3,8.6,0.0,12.9,2022,261,74,False,False,False,False,True
91.0,4.2,8.566,0.0,12.766,2023,399,29,False,False,False,False,True
15.0,4.8,8.3,0.0,13.1,2022,440,44,True,False,False,False,False
44.0,5.1,8.166,0.0,13.266,2022,440,44,False,False,False,False,True
0.0,5.1,8.2,0.0,13.3,2022,440,44,False,True,False,False,False
31.0,5.1,8.4,0.0,13.5,2022,440,44,False,False,False,False,True
7.0,5.1,8.466,0.0,13.566,2022,440,44,False,True,False,False,False
35.0,5.2,8.366,0.0,13.566,2023,440,44,False,False,False,False,True
0.0,5.2,8.3,0.0,13.5,2023,440,44,False,True,False,False,False
29.0,5.1,8.366,0.0,13.466,2023,440,44,False,False,False,False,True
5.0,5.1,8.4,0.0,13.5,2023,440,44,True,False,False,False,False
100.0,4.4,7.6,0.0,12.0,2022,344,69,False,False,False,False,True
7.0,3.9,7.6,0.0,11.5,2022,364,30,False,False,False,True,False
9.0,5.5,7.65,0.0,13.15,2022,364,30,False,False,False,False,True
7.0,5.0,8.2,0.0,13.2,2023,364,30,False,False,False,True,False
7.0,4.6,8.85,0.0,13.45,2023,364,30,False,False,False,False,True
17.0,5.0,8.1,0.0,13.1,2022,364,93,False,False,False,False,True
12.0,4.7,8.2,0.0,12.9,2022,354,27,False,False,False,False,True
11.0,4.9,8.1,0.0,13.0,2022,394,30,False,False,False,False,True
