Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_AAfinal,round_TeamFinal,round_TeamQual,round_final,round_qual
34.0,4.0,6.6,0.0,10.6,2022,387,13,False,False,False,False,True
65.0,5.1,8.0,0.0,13.1,2022,508,27,False,False,False,False,True
20.0,5.1,8.05,0.0,13.15,2023,508,27,False,False,False,False,True
89.0,5.1,8.133,0.0,13.233,2023,508,27,False,False,False,False,True
39.0,2.9,5.5,0.0,8.4,2022,516,69,False,False,False,False,True
0.0,5.1,7.367,0.0,12.467,2023,648,1,False,True,False,False,False
0.0,5.1,7.933,0.3,12.733,2023,648,1,False,False,True,False,False
18.0,5.4,7.933,0.2,13.133,2023,648,1,False,False,False,False,True
38.0,3.5,5.9,0.3,9.1,2022,667,6,False,False,False,False,True
14.0,5.5,8.133,0.0,13.633,2023,518,61,False,False,False,False,True
33.0,5.3,5.6,0.0,10.9,2022,518,61,False,False,False,False,True
129.0,5.7,5.4,0.5,10.6,2022,193,53,False,False,False,False,True
26.0,5.7,5.65,0.0,11.35,2023,193,53,False,False,False,False,True
3.0,5.8,8.0,0.0,13.8,2023,193,53,False,False,False,True,False
8.0,5.7,7.3,0.0,13.0,2023,193,53,False,False,False,False,True
38.0,2.0,8.1,8.0,2.1,2023,193,53,False,False,False,False,True
22.0,5.0,6.4,0.0,11.4,2023,139,71,True,False,False,False,False
34.0,4.9,7.7,0.5,12.1,2023,139,71,False,False,False,False,True
0.0,5.1,7.867,0.0,12.967,2023,183,71,False,False,True,False,False
93.0,4.9,7.666,0.0,12.566,2022,758,11,False,False,False,False,True
23.0,5.3,7.05,0.0,12.35,2023,758,11,False,False,False,False,True
102.0,5.1,6.733,0.2,11.633,2022,758,11,False,False,False,False,True
25.0,5.2,6.8,0.3,11.7,2022,758,11,False,False,False,False,True
111.0,5.0,7.766,0.1,12.666,2023,758,11,False,False,False,False,True
61.0,4.9,8.166,0.0,13.066,2023,758,11,False,False,False,False,True
49.0,4.5,7.65,0.0,12.15,2023,650,96,True,False,False,False,False
16.0,4.9,8.55,0.0,13.45,2023,320,96,True,False,False,False,False
5.0,5.0,9.3,0.0,14.3,2023,320,96,True,False,False,False,False
0.0,5.0,9.05,0.0,14.05,2023,320,96,False,False,False,False,True
0.0,5.0,8.95,0.0,13.95,2023,320,96,False,False,False,True,False
12.0,5.0,8.2,0.0,13.2,2023,320,96,True,False,False,False,False
48.0,4.7,4.333,0.7,8.333,2023,310,93,False,False,False,False,True
51.0,5.1,8.333,0.3,13.133,2022,225,74,False,False,False,False,True
44.0,4.7,7.1,0.2,11.6,2023,198,63,False,False,False,False,True
94.0,5.1,7.466,0.0,12.566,2022,339,15,False,False,False,False,True
131.0,5.2,6.966,0.3,11.866,2023,339,15,False,False,False,False,True
8.0,5.2,8.133,0.0,13.333,2023,339,15,True,False,False,False,False
14.0,5.2,8.366,0.1,13.466,2023,339,15,False,False,False,False,True
31.0,5.4,6.466,0.0,11.866,2023,523,86,False,False,False,False,True
14.0,5.3,6.733,0.0,12.033,2023,523,86,True,False,False,False,False
30.0,5.3,7.766,0.0,13.066,2023,696,83,False,False,False,False,True
0.0,5.2,8.433,0.0,13.633,2023,82,10,False,False,True,False,False
50.0,4.6,7.55,0.0,12.15,2023,176,96,True,False,False,False,False
120.0,4.8,7.266,0.4,11.666,2022,248,21,False,False,False,False,True
77.0,4.8,7.866,0.0,12.666,2022,248,21,False,False,False,False,True
26.0,4.9,7.05,0.3,11.65,2022,248,21,False,False,False,False,True
71.0,4.5,7.466,0.4,11.566,2023,248,21,False,False,False,False,True
95.0,4.4,8.066,0.0,12.466,2023,248,21,False,False,False,False,True
12.0,4.8,7.45,0.0,12.25,2022,248,21,True,False,False,False,False
26.0,4.8,7.4,0.4,11.8,2022,248,21,False,False,False,False,True
11.0,5.1,7.7,0.0,12.8,2023,750,98,False,False,False,False,True
0.0,5.0,6.833,0.0,11.833,2023,751,98,False,False,True,False,False
25.0,4.5,8.45,0.0,12.95,2023,502,101,False,False,False,False,True
14.0,4.7,8.0,0.0,12.7,2023,503,76,False,False,False,False,True
0.0,4.6,7.3,0.0,11.9,2023,501,76,False,True,False,False,False
0.0,4.5,8.467,0.0,12.967,2023,501,76,False,False,True,False,False
14.0,5.2,9.1,0.1,14.2,2022,220,94,False,True,False,False,False
40.0,4.2,6.933,0.0,11.133,2023,371,15,False,False,False,False,True
0.0,5.2,8.3,0.0,13.5,2023,431,15,False,False,True,False,False
65.0,4.5,8.333,0.0,12.833,2022,460,4,False,False,False,False,True
0.0,5.1,8.4,0.0,13.5,2022,497,96,False,False,False,False,True
0.0,4.2,8.1,0.0,12.3,2022,497,96,False,False,False,True,False
25.0,4.9,7.9,0.1,12.7,2023,497,96,True,False,False,False,False
18.0,5.1,7.6,0.0,12.7,2022,497,96,True,False,False,False,False
8.0,5.0,9.05,0.0,14.05,2023,497,96,True,False,False,False,False
0.0,5.1,8.4,0.0,13.5,2023,497,96,False,False,False,False,True
0.0,5.1,8.6,0.0,13.7,2023,497,96,False,False,False,True,False
61.0,4.9,6.7,0.0,11.6,2023,62,96,True,False,False,False,False
17.0,5.8,8.333,0.0,14.133,2022,10,94,False,False,False,False,True
8.0,5.8,8.0,0.2,13.6,2022,10,94,False,False,False,True,False
8.0,5.8,7.966,0.1,13.666,2022,10,94,False,False,False,False,True
12.0,5.8,7.233,0.0,13.033,2022,10,94,False,False,False,False,True
2.0,5.8,8.5,0.0,14.3,2022,10,94,False,False,False,True,False
3.0,5.8,8.6,0.0,14.4,2022,10,94,False,False,False,False,True
2.0,5.8,8.733,0.0,14.533,2023,10,94,False,False,False,True,False
1.0,5.8,8.4,0.0,14.2,2023,10,94,False,False,False,False,True
6.0,5.8,7.866,0.3,13.366,2022,10,94,False,False,False,True,False
7.0,5.8,8.466,0.0,14.266,2022,10,94,False,False,False,False,True
1.0,6.0,9.233,0.0,15.233,2022,10,94,False,True,False,False,False
43.0,5.5,8.4,0.1,13.8,2023,10,94,False,False,False,False,True
4.0,5.8,8.2,0.1,13.9,2023,10,94,False,False,False,True,False
6.0,5.8,7.9,0.1,13.6,2023,10,94,False,False,False,False,True
20.0,5.8,7.833,0.1,13.533,2023,10,94,False,False,False,False,True
3.0,5.8,8.133,0.0,13.933,2023,10,94,True,False,False,False,False
16.0,5.8,8.066,0.1,13.766,2023,10,94,False,False,False,False,True
14.0,5.8,8.3,0.1,14.0,2023,10,94,False,False,False,False,True
33.0,5.1,5.15,0.6,9.65,2023,610,70,False,False,False,False,True
37.0,5.1,7.166,0.5,11.766,2023,610,70,False,False,False,False,True
0.0,5.1,5.5,0.5,10.1,2023,609,70,False,False,True,False,False
14.0,4.9,7.75,0.0,12.65,2023,322,33,False,False,False,False,True
18.0,5.3,7.35,0.3,12.35,2022,493,94,False,False,False,False,True
30.0,5.1,7.333,0.0,12.433,2023,65,97,False,False,False,False,True
28.0,5.0,8.266,0.0,13.266,2023,65,97,False,False,False,False,True
18.0,5.0,8.266,0.0,13.266,2023,65,97,False,False,False,False,True
6.0,5.0,8.433,0.1,13.333,2023,65,97,True,False,False,False,False
61.0,4.9,8.266,0.0,13.166,2022,4,97,False,False,False,False,True
34.0,5.1,7.4,0.2,12.3,2023,4,97,False,False,False,False,True
20.0,5.1,8.2,0.3,13.0,2022,4,97,False,False,False,False,True
21.0,5.1,7.4,0.1,12.4,2022,4,97,False,False,False,False,True
27.0,4.9,8.5,0.3,13.1,2023,4,97,False,False,False,False,True
48.0,5.1,8.6,0.0,13.7,2023,4,97,False,False,False,False,True
11.0,4.7,8.1,0.0,12.8,2023,4,97,False,False,False,False,True
50.0,5.8,7.866,0.3,13.366,2022,288,53,False,False,False,False,True
25.0,5.6,7.167,0.0,12.767,2023,288,53,False,False,False,False,True
29.0,5.7,5.466,0.1,11.066,2022,288,53,False,False,False,False,True
16.0,5.8,7.35,0.0,13.15,2022,288,53,False,False,False,False,True
48.0,5.3,4.7,0.0,10.0,2023,288,53,False,False,False,False,True
23.0,5.2,8.1,0.0,13.3,2023,288,53,False,False,False,False,True
132.0,5.7,6.433,0.3,11.833,2023,288,53,False,False,False,False,True
35.0,5.1,7.033,0.1,12.033,2023,288,53,False,False,False,False,True
16.0,5.8,7.666,0.4,13.066,2023,288,53,False,False,False,False,True
37.0,5.8,7.366,0.1,13.066,2023,288,53,False,False,False,False,True
15.0,5.8,7.333,0.0,13.133,2023,288,53,True,False,False,False,False
69.0,5.3,8.033,0.3,13.033,2022,311,3,False,False,False,False,True
12.0,6.3,7.266,0.2,13.366,2022,311,3,False,False,False,False,True
22.0,5.9,6.366,0.0,12.266,2022,311,3,False,False,False,False,True
26.0,6.3,5.6,0.1,11.8,2022,311,3,False,False,False,False,True
22.0,6.3,6.133,0.0,12.433,2022,311,3,False,False,False,False,True
24.0,5.8,6.4,0.1,12.1,2022,311,3,False,False,False,False,True
19.0,4.9,8.466,0.0,13.366,2023,242,55,False,False,False,False,True
28.0,4.9,7.333,0.0,12.233,2023,242,55,False,False,False,False,True
5.0,4.9,8.6,0.0,13.5,2023,242,55,True,False,False,False,False
43.0,4.9,8.5,0.0,13.4,2023,142,22,False,False,False,False,True
4.0,4.6,8.75,0.0,13.35,2022,231,81,True,False,False,False,False
6.0,4.6,8.966,0.0,13.566,2022,231,81,False,False,False,True,False
8.0,4.6,8.7,0.0,13.3,2022,231,81,False,False,False,False,True
22.0,5.3,7.633,0.1,12.833,2022,418,41,True,False,False,False,False
63.0,5.3,7.866,0.0,13.166,2022,418,41,False,False,False,False,True
10.0,5.0,8.25,0.1,13.15,2023,418,41,False,False,False,False,True
62.0,5.4,7.666,0.1,12.966,2022,418,41,False,False,False,False,True
99.0,5.1,8.066,0.2,12.966,2023,418,41,False,False,False,False,True
89.0,5.2,7.466,0.1,12.566,2023,418,41,False,False,False,False,True
49.0,4.9,6.4,0.0,11.3,2023,679,91,False,False,False,False,True
32.0,5.1,7.1,0.6,11.6,2023,679,91,False,False,False,False,True
11.0,5.1,8.066,0.3,12.866,2023,679,91,True,False,False,False,False
33.0,5.1,5.0,0.3,9.8,2022,595,33,False,False,False,False,True
18.0,5.4,7.1,0.0,12.5,2023,595,33,False,False,False,False,True
5.0,5.4,8.266,0.0,13.666,2022,194,33,False,False,False,True,False
2.0,5.4,8.55,0.0,13.95,2022,194,33,False,False,False,False,True
4.0,5.7,8.1,0.0,13.8,2022,194,100,False,False,False,True,False
4.0,5.7,7.95,0.0,13.65,2022,194,100,False,False,False,False,True
24.0,5.2,6.65,0.0,11.85,2022,239,10,False,False,False,False,True
0.0,5.4,7.833,0.0,13.233,2023,140,71,False,False,True,False,False
0.0,3.8,7.333,0.0,11.133,2023,212,9,False,False,True,False,False
5.0,5.9,8.333,0.0,14.233,2022,535,48,False,False,False,True,False
8.0,5.9,8.533,0.0,14.433,2022,535,48,False,False,False,False,True
0.0,5.9,8.433,0.0,14.333,2022,535,48,False,True,False,False,False
4.0,5.9,8.4,0.0,14.3,2022,535,48,False,False,False,True,False
1.0,5.9,8.6,0.0,14.5,2022,535,48,False,False,False,False,True
5.0,5.2,9.3,0.0,14.5,2022,535,48,False,True,False,False,False
10.0,5.9,8.5,0.0,14.4,2023,535,48,False,False,False,False,True
0.0,5.9,8.133,0.0,14.033,2023,535,48,False,True,False,False,False
4.0,5.4,8.033,0.0,13.433,2023,535,48,False,False,False,True,False
4.0,5.7,8.266,0.0,13.966,2023,535,48,False,False,False,False,True
53.0,3.6,6.833,0.1,10.333,2023,78,63,False,False,False,False,True
50.0,3.9,7.3,0.0,11.1,2023,78,63,False,False,False,False,True
24.0,5.2,7.2,0.3,12.1,2022,682,41,False,False,False,False,True
22.0,5.2,7.5,0.0,12.7,2023,682,41,False,False,False,False,True
117.0,5.1,6.666,0.0,11.766,2023,682,41,False,False,False,False,True
19.0,5.1,5.7,0.0,10.8,2023,682,41,False,False,False,False,True
67.0,4.1,6.2,0.0,10.3,2023,153,96,True,False,False,False,False
23.0,5.6,6.8,0.3,12.1,2023,124,33,False,False,False,False,True
12.0,5.4,7.8,0.0,13.2,2022,238,96,True,False,False,False,False
55.0,5.5,7.766,0.0,13.266,2022,30,4,False,False,False,False,True
12.0,5.6,8.1,0.0,13.7,2023,30,4,False,False,False,False,True
33.0,5.6,7.9,0.0,13.5,2022,30,4,False,False,False,False,True
19.0,5.5,6.85,0.1,12.25,2022,30,4,False,False,False,False,True
11.0,6.1,8.366,0.2,14.266,2022,74,19,False,False,False,False,True
30.0,6.0,5.933,0.3,11.633,2022,74,19,False,False,False,False,True
2.0,6.3,7.666,0.2,13.766,2022,74,19,False,False,False,True,False
2.0,6.3,7.766,0.3,13.766,2022,74,19,False,False,False,False,True
4.0,6.3,7.8,0.1,14.0,2022,74,19,False,False,False,False,True
3.0,6.3,7.966,0.1,14.166,2022,74,19,False,False,False,True,False
1.0,6.3,8.433,0.0,14.733,2023,74,19,False,False,False,True,False
5.0,6.3,7.6,0.0,13.9,2023,74,19,False,False,False,False,True
29.0,6.3,6.55,0.0,12.85,2023,74,19,False,False,False,False,True
94.0,6.2,6.133,0.2,12.133,2022,74,19,False,False,False,False,True
5.0,6.2,7.5,0.3,13.4,2023,74,19,False,False,False,True,False
1.0,6.2,8.3,0.0,14.5,2023,74,19,False,False,False,False,True
2.0,6.2,7.966,0.0,14.166,2023,74,19,False,False,False,True,False
3.0,6.2,7.433,0.0,13.633,2023,74,19,False,False,False,False,True
8.0,6.3,6.5,0.2,12.6,2023,74,19,False,False,False,True,False
4.0,6.3,7.7,0.0,14.0,2023,74,19,False,False,False,False,True
17.0,6.1,6.9,0.1,12.9,2023,74,19,False,False,False,False,True
1.0,6.2,8.2,0.0,14.4,2023,74,19,False,False,False,False,True
6.0,6.2,6.966,0.1,13.066,2023,74,19,False,False,False,True,False
41.0,6.2,7.333,0.1,13.433,2023,74,19,False,False,False,False,True
0.0,5.1,6.4,0.4,11.1,2022,487,96,False,False,False,False,True
0.0,5.1,7.9,0.0,13.0,2022,487,96,False,False,False,True,False
0.0,5.3,7.7,0.0,13.0,2023,487,96,False,False,False,False,True
0.0,5.3,7.7,0.1,12.9,2023,487,96,False,False,False,True,False
24.0,5.1,7.1,0.1,12.1,2023,487,96,True,False,False,False,False
30.0,4.4,8.033,0.0,12.433,2023,374,72,False,False,False,False,True
52.0,5.1,5.9,0.0,11.0,2023,374,72,False,False,False,False,True
23.0,4.9,7.833,0.0,12.733,2023,374,72,False,False,False,False,True
27.0,4.2,7.1,0.1,11.2,2023,723,98,False,False,False,False,True
0.0,3.8,7.667,0.1,11.367,2023,724,98,False,False,True,False,False
12.0,5.0,8.35,0.1,13.25,2022,91,33,False,False,False,False,True
66.0,5.2,6.966,0.1,12.066,2023,738,37,False,False,False,False,True
0.0,5.7,7.7,0.2,13.2,2022,327,96,False,False,False,False,True
0.0,5.7,8.05,0.0,13.75,2022,327,96,False,False,False,True,False
16.0,5.7,6.9,0.0,12.6,2022,327,96,False,False,False,False,True
24.0,5.5,7.05,0.0,12.55,2022,327,96,True,False,False,False,False
7.0,5.7,8.55,0.0,14.25,2023,327,96,True,False,False,False,False
0.0,5.7,8.25,0.0,13.95,2023,327,96,False,False,False,False,True
0.0,5.7,8.3,0.0,14.0,2023,327,96,False,False,False,True,False
19.0,5.6,7.0,0.0,12.6,2023,327,96,True,False,False,False,False
24.0,5.1,7.15,0.0,12.25,2023,439,10,False,False,False,False,True
22.0,5.2,7.15,0.3,12.05,2023,217,12,False,False,False,False,True
0.0,5.5,7.8,0.1,13.2,2023,217,12,False,True,False,False,False
0.0,5.5,7.8,0.0,13.3,2023,217,12,False,False,True,False,False
0.0,5.5,7.3,0.0,12.8,2022,423,96,False,False,False,False,True
0.0,5.6,8.15,0.0,13.75,2022,423,96,False,False,False,True,False
18.0,5.6,7.65,0.0,13.25,2023,423,96,True,False,False,False,False
20.0,4.9,7.7,0.0,12.6,2022,423,96,True,False,False,False,False
0.0,5.5,8.35,0.0,13.85,2023,423,96,False,False,False,False,True
0.0,5.4,8.45,0.0,13.85,2023,423,96,False,False,False,True,False
9.0,5.5,8.1,0.1,13.5,2023,423,96,True,False,False,False,False
59.0,5.4,7.533,0.6,12.333,2023,423,96,False,False,False,False,True
0.0,5.7,7.65,0.0,13.35,2022,98,96,False,False,False,False,True
0.0,5.7,8.35,0.0,14.05,2022,98,96,False,False,False,True,False
11.0,5.7,8.1,0.0,13.8,2023,98,96,True,False,False,False,False
15.0,5.2,8.65,0.0,13.85,2023,98,96,True,False,False,False,False
0.0,5.2,8.4,0.0,13.6,2023,98,96,False,False,False,False,True
0.0,5.2,8.45,0.0,13.65,2023,98,96,False,False,False,True,False
11.0,5.4,8.0,0.0,13.4,2023,98,96,True,False,False,False,False
11.0,5.2,8.1,0.1,13.2,2023,98,96,True,False,False,False,False
14.0,5.2,8.366,0.1,13.466,2023,98,96,False,False,False,False,True
68.0,4.2,5.75,0.0,9.95,2023,202,96,True,False,False,False,False
38.0,4.7,7.0,0.0,11.7,2023,417,17,False,False,False,False,True
17.0,5.2,8.55,0.0,13.75,2023,134,96,True,False,False,False,False
0.0,5.2,8.25,0.0,13.45,2023,134,96,False,False,False,False,True
0.0,5.1,7.65,0.0,12.75,2023,134,96,False,False,False,True,False
6.0,5.5,8.133,0.1,13.533,2023,434,48,False,False,False,True,False
7.0,5.7,8.433,0.0,14.133,2023,434,48,False,False,False,False,True
9.0,5.5,7.866,0.0,13.366,2023,434,48,True,False,False,False,False
54.0,4.4,6.5,0.0,10.9,2023,592,91,False,False,False,False,True
20.0,5.1,7.4,0.0,12.5,2022,222,19,False,False,False,False,True
40.0,4.9,6.95,0.0,11.85,2023,222,19,False,False,False,False,True
13.0,4.3,7.95,0.0,12.25,2023,222,19,False,False,False,False,True
114.0,5.3,6.7,0.0,12.0,2022,545,84,False,False,False,False,True
18.0,5.3,7.933,0.1,13.133,2022,545,84,False,False,False,False,True
15.0,5.3,7.733,0.1,12.933,2022,545,84,False,False,False,False,True
18.0,5.3,7.466,0.1,12.666,2022,545,84,False,False,False,False,True
12.0,5.3,7.9,0.0,13.2,2022,545,84,False,False,False,False,True
9.0,5.2,8.1,0.1,13.2,2023,545,84,False,False,False,False,True
8.0,5.1,7.1,0.1,12.1,2023,545,84,False,False,False,True,False
8.0,5.5,8.2,0.0,13.7,2022,545,84,False,False,False,False,True
7.0,5.5,8.15,0.0,13.65,2022,545,84,False,False,False,True,False
108.0,4.9,6.033,0.1,10.833,2022,545,84,False,False,False,False,True
21.0,5.3,7.966,0.0,13.266,2023,545,84,False,False,False,False,True
34.0,5.3,6.333,0.0,11.633,2023,545,84,False,False,False,False,True
47.0,5.3,6.466,0.3,11.466,2023,593,59,False,False,False,False,True
120.0,5.0,6.3,0.3,11.0,2023,593,59,False,False,False,False,True
0.0,5.5,7.7,0.0,13.2,2022,243,96,False,False,False,False,True
0.0,5.0,6.0,0.3,10.7,2022,243,96,False,False,False,True,False
17.0,5.6,7.25,0.0,12.85,2022,243,96,True,False,False,False,False
22.0,5.5,6.65,0.0,12.15,2023,243,96,True,False,False,False,False
88.0,5.1,7.6,0.0,12.7,2022,572,37,False,False,False,False,True
28.0,5.6,8.4,0.0,14.0,2023,572,37,False,False,False,False,True
0.0,5.6,8.4,0.0,14.0,2023,572,37,False,True,False,False,False
9.0,5.7,7.9,0.0,13.6,2023,572,37,False,False,False,False,True
14.0,5.5,8.0,0.0,13.5,2023,572,37,True,False,False,False,False
27.0,5.5,8.1,0.0,13.6,2023,572,37,False,False,False,False,True
51.0,4.7,6.6,0.0,11.3,2023,572,34,False,False,False,False,True
32.0,5.2,6.15,0.0,11.35,2022,267,33,False,False,False,False,True
37.0,4.5,8.2,0.0,12.7,2023,272,96,True,False,False,False,False
109.0,4.4,7.6,0.0,12.0,2023,401,84,False,False,False,False,True
9.0,5.5,8.55,0.0,14.05,2023,681,96,True,False,False,False,False
23.0,5.1,8.25,0.0,13.35,2023,481,96,True,False,False,False,False
1.0,6.0,8.3,0.0,14.3,2023,691,96,False,False,False,False,True
3.0,6.0,7.95,0.0,13.95,2023,691,96,False,False,False,True,False
0.0,6.0,7.8,0.0,13.8,2022,691,96,False,False,False,False,True
0.0,6.0,8.2,0.0,14.2,2022,691,96,False,False,False,True,False
3.0,6.0,8.3,0.0,14.3,2023,691,96,True,False,False,False,False
1.0,6.0,8.1,0.0,14.1,2022,691,96,False,False,False,False,True
2.0,6.0,8.05,0.0,14.05,2022,691,96,False,False,False,True,False
13.0,5.7,7.5,0.0,13.2,2022,691,96,True,False,False,False,False
43.0,6.3,5.9,0.1,12.1,2023,691,96,True,False,False,False,False
0.0,6.3,7.75,0.0,14.05,2023,691,96,False,False,False,False,True
0.0,6.3,8.0,0.0,14.3,2023,691,96,False,False,False,True,False
20.0,5.2,8.0,0.1,13.1,2022,240,78,True,False,False,False,False
56.0,5.6,7.666,0.0,13.266,2022,240,78,False,False,False,False,True
11.0,5.6,8.2,0.2,13.6,2022,240,78,False,False,False,False,True
59.0,5.6,7.5,0.0,13.1,2022,240,78,False,False,False,False,True
10.0,5.6,7.75,0.0,13.35,2022,240,78,False,False,False,False,True
12.0,5.6,7.866,0.0,13.466,2023,240,78,False,False,False,False,True
19.0,5.6,7.933,0.3,13.233,2023,240,78,True,False,False,False,False
48.0,5.6,7.766,0.0,13.366,2023,240,78,False,False,False,False,True
112.0,5.3,7.033,0.3,12.033,2022,614,78,False,False,False,False,True
24.0,5.2,7.05,0.3,11.95,2023,614,78,False,False,False,False,True
63.0,5.2,7.833,0.1,12.933,2022,614,78,False,False,False,False,True
83.0,5.4,7.9,0.0,13.3,2023,614,78,False,False,False,False,True
26.0,5.6,7.3,0.1,12.8,2023,614,78,False,False,False,False,True
101.0,5.4,7.0,0.1,12.3,2023,614,78,False,False,False,False,True
74.0,5.6,7.333,0.0,12.933,2022,369,17,False,False,False,False,True
19.0,5.6,7.666,0.1,13.166,2022,370,17,True,False,False,False,False
70.0,5.4,7.633,0.0,13.033,2022,256,74,False,False,False,False,True
41.0,5.4,8.0,0.1,13.3,2022,256,74,False,False,False,False,True
80.0,5.7,7.633,0.0,13.333,2023,256,74,False,False,False,False,True
10.0,5.4,8.133,0.0,13.533,2023,256,74,False,False,False,False,True
19.0,5.4,7.7,0.1,13.0,2023,256,74,False,False,False,False,True
23.0,5.4,8.1,0.3,13.2,2023,256,74,False,False,False,False,True
88.0,5.4,7.5,0.3,12.6,2023,256,74,False,False,False,False,True
38.0,4.7,7.533,0.0,12.233,2023,317,30,False,False,False,False,True
44.0,4.6,7.85,0.0,12.45,2023,317,30,False,False,False,False,True
39.0,4.3,6.266,0.0,10.566,2023,143,30,False,False,False,False,True
21.0,5.2,8.466,0.0,13.666,2023,143,30,False,False,False,False,True
31.0,4.7,6.65,0.0,11.35,2022,435,33,False,False,False,False,True
12.0,5.4,7.35,0.0,12.75,2023,259,33,False,False,False,False,True
28.0,5.6,6.5,0.3,11.8,2022,259,81,False,False,False,False,True
21.0,5.3,7.666,0.0,12.966,2022,436,48,True,False,False,False,False
27.0,5.5,8.333,0.0,13.833,2022,436,48,False,False,False,False,True
0.0,5.5,8.2,0.0,13.7,2022,436,48,False,True,False,False,False
10.0,6.0,8.2,0.0,14.2,2022,436,48,False,False,False,False,True
7.0,5.6,8.9,0.0,14.5,2022,436,48,False,True,False,False,False
60.0,5.4,8.2,0.0,13.6,2023,436,48,False,False,False,False,True
0.0,5.6,8.466,0.0,14.066,2023,436,48,False,True,False,False,False
8.0,5.6,8.2,0.0,13.8,2023,436,48,True,False,False,False,False
22.0,5.5,8.433,0.3,13.633,2023,436,48,False,False,False,False,True
5.0,5.4,8.45,0.0,13.85,2022,465,3,False,False,False,True,False
7.0,5.4,8.35,0.0,13.75,2022,465,3,False,False,False,False,True
34.0,5.1,7.45,0.0,12.55,2023,465,3,False,False,False,False,True
5.0,5.3,8.333,0.0,13.633,2022,465,3,False,False,False,True,False
8.0,5.4,8.45,0.3,13.55,2022,465,3,False,False,False,False,True
11.0,5.5,7.95,0.0,13.45,2022,362,33,False,False,False,False,True
6.0,5.1,7.7,0.0,12.8,2023,362,33,False,False,False,True,False
9.0,5.4,7.5,0.0,12.9,2023,362,33,False,False,False,False,True
8.0,5.1,6.566,0.3,11.366,2022,362,100,False,False,False,True,False
6.0,5.4,8.0,0.0,13.4,2022,362,100,False,False,False,False,True
8.0,4.9,8.233,0.0,13.133,2022,352,30,False,False,False,False,True
8.0,4.7,6.3,0.0,11.0,2022,352,30,False,False,False,True,False
18.0,4.5,8.0,0.0,12.5,2022,221,0,False,False,False,False,True
15.0,5.2,7.9,0.0,13.1,2022,394,33,False,False,False,False,True
83.0,5.6,7.2,0.0,12.8,2022,499,21,False,False,False,False,True
28.0,5.5,6.166,0.0,11.666,2022,499,21,False,False,False,False,True
22.0,5.6,7.45,0.0,13.05,2023,499,21,False,False,False,False,True
54.0,5.5,7.733,0.1,13.133,2022,499,21,False,False,False,False,True
115.0,5.7,7.066,0.1,12.666,2023,499,21,False,False,False,False,True
7.0,5.7,6.5,0.0,12.2,2023,499,21,False,False,False,True,False
5.0,5.7,7.8,0.0,13.5,2023,499,21,False,False,False,False,True
31.0,5.5,7.233,0.0,12.733,2023,499,21,False,False,False,False,True
24.0,5.7,7.933,0.0,13.633,2023,499,21,False,False,False,False,True
